starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 21:57:07 2014	1392839827	0	759	759	758
Wed Feb 19 21:57:07 2014	1392839827	0	759	759	759
Wed Feb 19 21:57:07 2014	1392839827	0	759	759	759
Wed Feb 19 21:57:14 2014	1392839834	0	759	759	759
Wed Feb 19 21:57:07 2014	1392839827	0	759	759	759
Wed Feb 19 21:57:13 2014	1392839833	0	759	759	759
Wed Feb 19 21:57:17 2014	1392839837	0	759	759	759
Wed Feb 19 21:57:08 2014	1392839828	0	759	759	759
Wed Feb 19 21:57:04 2014	1392839824	0	759	760	759
Wed Feb 19 21:57:17 2014	1392839837	0	759	760	759
Wed Feb 19 21:57:04 2014	1392839824	0	759	760	757
Wed Feb 19 21:57:14 2014	1392839834	0	760	760	759
Wed Feb 19 21:57:14 2014	1392839834	0	760	760	760
Wed Feb 19 21:57:07 2014	1392839827	0	760	760	760
Wed Feb 19 21:57:16 2014	1392839836	0	760	760	760
Wed Feb 19 21:57:13 2014	1392839833	0	760	760	760
Wed Feb 19 21:57:03 2014	1392839823	0	760	760	760
Wed Feb 19 21:57:16 2014	1392839836	0	760	760	760
Wed Feb 19 21:57:14 2014	1392839834	0	761	761	760
Wed Feb 19 21:57:03 2014	1392839823	0	761	761	760
Wed Feb 19 21:57:09 2014	1392839829	0	761	761	760
Wed Feb 19 21:57:17 2014	1392839837	0	761	761	760
Wed Feb 19 21:57:09 2014	1392839829	0	761	761	760
Wed Feb 19 21:57:09 2014	1392839829	0	761	761	760
Wed Feb 19 21:57:07 2014	1392839827	0	761	761	759
Wed Feb 19 21:57:08 2014	1392839828	0	761	761	761
Wed Feb 19 21:57:03 2014	1392839823	0	761	761	761
Wed Feb 19 21:57:03 2014	1392839823	0	761	761	761
Wed Feb 19 21:57:17 2014	1392839837	0	761	761	761
Wed Feb 19 21:57:08 2014	1392839828	0	761	761	761
Wed Feb 19 21:57:08 2014	1392839828	0	761	761	761
Wed Feb 19 21:57:13 2014	1392839833	0	761	761	760
Wed Feb 19 21:57:08 2014	1392839828	0	761	762	761
Wed Feb 19 21:57:14 2014	1392839834	0	762	762	760
Wed Feb 19 21:57:03 2014	1392839823	0	762	762	761
Wed Feb 19 21:57:09 2014	1392839829	0	762	762	762
Wed Feb 19 21:57:09 2014	1392839829	0	762	762	762
Wed Feb 19 21:57:15 2014	1392839835	0	762	762	762
Wed Feb 19 21:57:03 2014	1392839823	0	762	762	762
Wed Feb 19 21:57:07 2014	1392839827	0	762	762	762
Wed Feb 19 21:57:03 2014	1392839823	0	762	762	762
Wed Feb 19 21:57:17 2014	1392839837	0	762	762	762
Wed Feb 19 21:57:03 2014	1392839823	0	762	763	762
Wed Feb 19 21:57:07 2014	1392839827	0	763	763	762
Wed Feb 19 21:57:07 2014	1392839827	0	763	763	763
Wed Feb 19 21:57:15 2014	1392839835	0	763	763	763
Wed Feb 19 21:57:09 2014	1392839829	0	763	763	763
Wed Feb 19 21:57:06 2014	1392839826	0	763	763	763
Wed Feb 19 21:57:08 2014	1392839828	0	763	763	763
Wed Feb 19 21:57:08 2014	1392839828	0	763	763	763
Wed Feb 19 21:57:07 2014	1392839827	0	763	763	763
