starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	145
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	146
Wed Feb 19 20:47:09 2014	1392835629	0	146	146	140
Wed Feb 19 20:47:10 2014	1392835630	0	146	146	131
Wed Feb 19 20:47:10 2014	1392835630	0	146	146	124
Wed Feb 19 20:47:11 2014	1392835631	0	146	146	146
Wed Feb 19 20:47:09 2014	1392835629	0	146	146	146
Wed Feb 19 20:47:10 2014	1392835630	0	146	146	135
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	132
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	121
Wed Feb 19 20:47:09 2014	1392835629	0	147	147	133
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	137
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	146
Wed Feb 19 20:47:09 2014	1392835629	0	147	147	147
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	144
Wed Feb 19 20:47:11 2014	1392835631	0	147	147	115
Wed Feb 19 20:47:09 2014	1392835629	0	147	148	145
Wed Feb 19 20:47:10 2014	1392835630	0	148	148	147
Wed Feb 19 20:47:10 2014	1392835630	0	148	148	140
Wed Feb 19 20:47:09 2014	1392835629	0	148	148	129
Wed Feb 19 20:47:10 2014	1392835630	0	148	148	136
Wed Feb 19 20:47:10 2014	1392835630	0	148	148	136
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	109
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	146
Wed Feb 19 20:47:09 2014	1392835629	0	148	148	126
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	138
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	135
Wed Feb 19 20:47:09 2014	1392835629	0	148	148	140
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	129
Wed Feb 19 20:47:09 2014	1392835629	0	148	148	139
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	146
Wed Feb 19 20:47:11 2014	1392835631	0	148	148	135
Wed Feb 19 20:47:09 2014	1392835629	0	149	149	145
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	142
Wed Feb 19 20:47:09 2014	1392835629	0	149	149	148
Wed Feb 19 20:47:10 2014	1392835630	0	149	149	109
Wed Feb 19 20:47:10 2014	1392835630	0	149	149	124
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	136
Wed Feb 19 20:47:09 2014	1392835629	0	149	149	148
