starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:54:05 2014	1393692845	0	19105	19105	18814
Sat Mar 01 18:55:37 2014	1393692937	0	19106	19106	18799
Sat Mar 01 18:54:56 2014	1393692896	0	19106	19106	18806
Sat Mar 01 18:55:35 2014	1393692935	0	19106	19106	18760
Sat Mar 01 18:54:17 2014	1393692857	0	19108	19108	18686
Sat Mar 01 18:53:42 2014	1393692822	0	19109	19109	18723
Sat Mar 01 18:58:18 2014	1393693098	0	19113	19113	18810
Sat Mar 01 18:54:22 2014	1393692862	0	19113	19113	18734
Sat Mar 01 18:57:30 2014	1393693050	0	19113	19113	18797
Sat Mar 01 18:57:31 2014	1393693051	0	19114	19114	18797
Sat Mar 01 18:54:41 2014	1393692881	0	19114	19114	18752
Sat Mar 01 18:55:19 2014	1393692919	0	19114	19114	18795
Sat Mar 01 18:58:19 2014	1393693099	0	19115	19115	18857
Sat Mar 01 18:53:59 2014	1393692839	0	19115	19115	18787
Sat Mar 01 18:56:42 2014	1393693002	0	19115	19115	18867
Sat Mar 01 18:58:17 2014	1393693097	0	19116	19116	18799
Sat Mar 01 18:53:38 2014	1393692818	0	19116	19117	18797
Sat Mar 01 18:57:49 2014	1393693069	0	19117	19117	18752
Sat Mar 01 18:55:45 2014	1393692945	0	19117	19117	18743
Sat Mar 01 18:57:57 2014	1393693077	0	19119	19119	18804
Sat Mar 01 18:57:57 2014	1393693077	0	19119	19119	18817
Sat Mar 01 18:55:06 2014	1393692906	0	19120	19120	18819
Sat Mar 01 18:54:39 2014	1393692879	0	19123	19123	18881
Sat Mar 01 18:57:52 2014	1393693072	0	19123	19123	18779
Sat Mar 01 18:54:57 2014	1393692897	0	19124	19124	18814
Sat Mar 01 18:54:38 2014	1393692878	0	19124	19124	18816
Sat Mar 01 18:54:57 2014	1393692897	0	19127	19127	18810
Sat Mar 01 18:56:14 2014	1393692974	0	19127	19127	18799
Sat Mar 01 18:58:17 2014	1393693097	0	19127	19127	18816
Sat Mar 01 18:58:08 2014	1393693088	0	19128	19128	18748
Sat Mar 01 18:53:22 2014	1393692802	0	19129	19129	18699
Sat Mar 01 18:58:20 2014	1393693100	0	19129	19129	18797
Sat Mar 01 18:54:12 2014	1393692852	0	19129	19129	18798
Sat Mar 01 18:56:03 2014	1393692963	0	19129	19129	18750
Sat Mar 01 18:58:18 2014	1393693098	0	19129	19129	18803
Sat Mar 01 18:53:23 2014	1393692803	0	19130	19130	18860
